Date,Region_Name,Area_Code,Average_Price,Monthly_Change,Annual_Change,Average_Price_SA,Year
2014-06-01,London,E12000007,414499,1.2,19.3,415213.0,2014
2014-06-01,North East,E12000001,114685,2.2,4.8,112922.0,2014
2014-06-01,West Midlands,E11000005,134533,1.0,6.0,,2014
2014-06-01,United Kingdom,K02000001,172331,0.9,8.4,170829.0,2014
2014-07-01,Wales,W92000004,128366,0.4,5.5,126706.0,2014
2014-07-01,Northern Ireland,N92000001,103263,1.9,7.9,,2014
2014-07-01,England,E92000001,189606,1.5,9.0,186432.0,2014
2014-07-01,Scotland,S92000003,130067,1.3,5.2,126164.0,2014
2014-07-01,South West,E12000009,201750,2.1,7.2,199730.0,2014
2014-07-01,South East,E12000008,259645,1.7,10.2,256303.0,2014
2014-07-01,North East,E12000001,114743,0.1,2.3,112774.0,2014
2014-07-01,Yorkshire and The Humber,E12000003,129943,1.2,5.0,128187.0,2014
2014-07-01,London,E12000007,426870,3.0,19.7,420946.0,2014
2014-07-01,East Midlands,E12000004,146999,0.8,7.1,145112.0,2014
2014-07-01,East of England,E12000006,219457,1.7,10.2,217202.0,2014
2014-07-01,North West,E12000002,127145,0.6,5.3,124979.0,2014
2014-07-01,West Midlands,E11000005,135153,0.5,5.4,,2014
2014-07-01,United Kingdom,K02000001,174755,1.4,8.7,171820.0,2014
2014-08-01,Wales,W92000004,129444,0.8,4.5,127086.0,2014
2014-08-01,Northern Ireland,N92000001,103263,1.9,7.9,,2014
2014-08-01,England,E92000001,192042,1.3,9.6,188201.0,2014
2014-08-01,Scotland,S92000003,130465,0.3,4.5,126983.0,2014
2014-08-01,North West,E12000002,128635,1.2,5.1,125505.0,2014
2014-08-01,South West,E12000009,204353,1.3,7.8,201277.0,2014
2014-08-01,South East,E12000008,263224,1.4,11.4,259459.0,2014
2014-08-01,North East,E12000001,114790,0.0,0.9,112012.0,2014
2014-08-01,London,E12000007,433311,1.5,20.6,427608.0,2014
2014-08-01,East Midlands,E12000004,149286,1.6,7.6,146473.0,2014
2014-08-01,East of England,E12000006,221782,1.1,10.9,219322.0,2014
2014-08-01,Yorkshire and The Humber,E12000003,131536,1.2,5.9,129275.0,2014
2014-08-01,West Midlands,E11000005,136900,1.3,5.8,,2014
2014-08-01,United Kingdom,K02000001,176803,1.2,9.1,173254.0,2014
2014-09-01,England,E92000001,192263,0.1,9.4,189252.0,2014
2014-09-01,Northern Ireland,N92000001,103263,1.9,7.9,,2014
2014-09-01,Wales,W92000004,130873,1.1,6.3,128562.0,2014
2014-09-01,Scotland,S92000003,129726,-0.6,5.5,127191.0,2014
2014-09-01,South East,E12000008,265157,0.7,11.9,261959.0,2014
2014-09-01,Yorkshire and The Humber,E12000003,129715,-1.4,3.5,128631.0,2014
2014-09-01,North West,E12000002,128468,-0.1,5.1,125766.0,2014
2014-09-01,East of England,E12000006,223836,0.9,12.0,221959.0,2014
2014-09-01,North East,E12000001,113770,-0.9,0.9,112202.0,2014
2014-09-01,South West,E12000009,205994,0.8,7.8,202707.0,2014
2014-09-01,London,E12000007,432150,-0.3,18.6,428165.0,2014
2014-09-01,East Midlands,E12000004,149507,0.1,8.2,148074.0,2014
2014-09-01,West Midlands,E11000005,137474,0.4,6.0,,2014
2014-09-01,United Kingdom,K02000001,176993,0.1,9.1,174204.0,2014
2014-10-01,England,E92000001,191952,-0.2,9.7,190316.0,2014
2014-10-01,Scotland,S92000003,129927,0.2,6.0,128354.0,2014
2014-10-01,Wales,W92000004,129368,-1.1,6.7,128460.0,2014
2014-10-01,Northern Ireland,N92000001,104809,1.5,8.7,,2014
2014-10-01,South West,E12000009,204759,-0.6,7.6,203007.0,2014
2014-10-01,South East,E12000008,265506,0.1,12.0,264131.0,2014
2014-10-01,Yorkshire and The Humber,E12000003,130492,0.6,5.9,130301.0,2014
2014-10-01,East of England,E12000006,224885,0.5,11.6,223442.0,2014
2014-10-01,East Midlands,E12000004,148455,-0.7,6.7,147207.0,2014
2014-10-01,North East,E12000001,112226,-1.4,5.1,112270.0,2014
2014-10-01,North West,E12000002,127847,-0.5,6.4,126584.0,2014
2014-10-01,London,E12000007,430684,-0.3,18.3,430944.0,2014
2014-10-01,West Midlands,E11000005,138384,0.7,6.3,,2014
2014-10-01,United Kingdom,K02000001,176731,-0.1,9.4,175287.0,2014
2014-11-01,Northern Ireland,N92000001,104809,1.5,8.7,,2014
2014-11-01,Scotland,S92000003,128308,-1.2,3.7,126862.0,2014
2014-11-01,England,E92000001,191380,-0.3,8.8,190321.0,2014
2014-11-01,Wales,W92000004,129622,0.2,5.3,128100.0,2014
2014-11-01,North West,E12000002,127364,-0.4,5.2,126563.0,2014
2014-11-01,Yorkshire and The Humber,E12000003,130165,-0.3,4.9,129908.0,2014
2014-11-01,North East,E12000001,112377,0.1,2.0,112138.0,2014
2014-11-01,London,E12000007,429081,-0.4,16.6,431732.0,2014
2014-11-01,East of England,E12000006,223944,-0.4,11.7,223305.0,2014
2014-11-01,South West,E12000009,203453,-0.6,6.7,202388.0,2014
2014-11-01,South East,E12000008,264953,-0.2,10.9,264388.0,2014
2014-11-01,East Midlands,E12000004,148299,-0.1,7.3,147496.0,2014
2014-11-01,West Midlands,E11000005,138237,-0.1,5.9,,2014
2014-11-01,United Kingdom,K02000001,176137,-0.3,8.4,175261.0,2014
2014-12-01,England,E92000001,191986,0.3,7.9,191162.0,2014
2014-12-01,Northern Ireland,N92000001,104809,1.5,8.7,,2014
2014-12-01,Scotland,S92000003,127668,-0.5,4.4,128021.0,2014
2014-12-01,Wales,W92000004,129628,0.0,6.5,128823.0,2014
2014-12-01,Yorkshire and The Humber,E12000003,131019,0.7,4.5,130554.0,2014
2014-12-01,South East,E12000008,266210,0.5,10.6,265866.0,2014
2014-12-01,East Midlands,E12000004,148199,-0.1,5.5,147646.0,2014
2014-12-01,East of England,E12000006,224758,0.4,9.6,225077.0,2014
2014-12-01,South West,E12000009,204203,0.4,6.5,203787.0,2014
2014-12-01,North East,E12000001,112396,0.0,2.2,112632.0,2014
2014-12-01,North West,E12000002,127201,-0.1,4.1,126400.0,2014
2014-12-01,London,E12000007,431324,0.5,14.5,432878.0,2014
2014-12-01,West Midlands,E11000005,138583,0.3,5.8,,2014
2014-12-01,United Kingdom,K02000001,176561,0.2,7.7,175908.0,2014
2015-01-01,Northern Ireland,N92000001,104989,0.2,7.1,,2015
2015-01-01,Scotland,S92000003,129869,1.7,6.3,130134.0,2015
2015-01-01,England,E92000001,191523,-0.2,7.7,191801.0,2015
2015-01-01,Wales,W92000004,128912,-0.6,3.5,128351.0,2015
2015-01-01,North East,E12000001,110842,-1.4,2.3,113103.0,2015
2015-01-01,London,E12000007,431270,0.0,13.2,433291.0,2015
2015-01-01,North West,E12000002,126599,-0.5,4.8,127271.0,2015
2015-01-01,Yorkshire and The Humber,E12000003,128167,-2.2,3.5,130147.0,2015
2015-01-01,South East,E12000008,266846,0.2,9.9,267161.0,2015
2015-01-01,East of England,E12000006,225847,0.5,10.9,226614.0,2015
2015-01-01,East Midlands,E12000004,147972,-0.2,5.8,148887.0,2015
2015-01-01,South West,E12000009,205460,0.6,7.4,205991.0,2015
2015-01-01,West Midlands,E11000005,137916,-0.5,5.1,,2015
2015-01-01,United Kingdom,K02000001,175636,-0.5,7.0,176250.0,2015
2015-02-01,Scotland,S92000003,127575,-1.8,6.0,130193.0,2015
2015-02-01,Wales,W92000004,128403,-0.4,2.5,128662.0,2015
2015-02-01,England,E92000001,192060,0.3,7.4,192953.0,2015
2015-02-01,Northern Ireland,N92000001,104989,0.2,7.1,,2015
2015-02-01,South West,E12000009,202730,-1.3,5.6,204435.0,2015
2015-02-01,South East,E12000008,266564,-0.1,9.6,268475.0,2015
2015-02-01,North West,E12000002,127622,0.8,4.4,127688.0,2015
2015-02-01,North East,E12000001,112138,1.2,3.3,114659.0,2015
2015-02-01,London,E12000007,433331,0.5,13.1,438349.0,2015
2015-02-01,East Midlands,E12000004,148493,0.4,5.1,149648.0,2015
2015-02-01,East of England,E12000006,226943,0.5,10.6,228785.0,2015
2015-02-01,Yorkshire and The Humber,E12000003,128943,0.6,2.6,130181.0,2015
2015-02-01,West Midlands,E11000005,137888,0.0,5.4,,2015
2015-02-01,United Kingdom,K02000001,175785,0.1,6.7,177021.0,2015
2015-03-01,England,E92000001,191999,0.0,7.0,193403.0,2015
2015-03-01,Northern Ireland,N92000001,104989,0.2,7.1,,2015
2015-03-01,Scotland,S92000003,134523,5.4,10.4,136061.0,2015
2015-03-01,Wales,W92000004,128044,-0.3,3.7,128867.0,2015
2015-03-01,North West,E12000002,125873,-1.4,4.0,127803.0,2015
2015-03-01,South West,E12000009,204718,1.0,5.7,205640.0,2015
2015-03-01,North East,E12000001,111241,-0.8,1.1,112110.0,2015
2015-03-01,London,E12000007,433259,0.0,12.0,440150.0,2015
2015-03-01,East Midlands,E12000004,148992,0.3,5.7,150293.0,2015
2015-03-01,East of England,E12000006,227055,0.0,10.2,229417.0,2015
2015-03-01,Yorkshire and The Humber,E12000003,129645,0.5,4.5,131528.0,2015
2015-03-01,South East,E12000008,267089,0.2,8.9,269217.0,2015
2015-03-01,West Midlands,E11000005,137527,-0.3,4.8,,2015
2015-03-01,United Kingdom,K02000001,176439,0.4,6.7,177627.0,2015
2015-04-01,Northern Ireland,N92000001,108206,3.1,6.8,,2015
2015-04-01,Wales,W92000004,129756,1.3,3.3,127670.0,2015
2015-04-01,England,E92000001,194432,1.3,6.0,194054.0,2015
2015-04-01,Scotland,S92000003,128978,-4.1,3.4,129269.0,2015
2015-04-01,North West,E12000002,127729,1.5,2.7,127251.0,2015
2015-04-01,London,E12000007,439403,1.4,9.4,441491.0,2015
2015-04-01,South East,E12000008,270576,1.3,8.7,271233.0,2015
2015-04-01,South West,E12000009,207065,1.1,5.1,206408.0,2015
2015-04-01,North East,E12000001,115045,3.4,2.8,114842.0,2015
2015-04-01,Yorkshire and The Humber,E12000003,130300,0.5,2.1,131273.0,2015
2015-04-01,East of England,E12000006,229445,1.1,9.1,230419.0,2015
2015-04-01,East Midlands,E12000004,149909,0.6,4.3,150316.0,2015
2015-04-01,West Midlands,E11000005,138329,0.6,4.8,,2015
2015-04-01,United Kingdom,K02000001,177994,0.9,5.3,177827.0,2015
2015-05-01,Wales,W92000004,130243,0.4,1.5,128028.0,2015
2015-05-01,Northern Ireland,N92000001,108206,3.1,6.8,,2015
2015-05-01,Scotland,S92000003,130564,1.2,3.0,129444.0,2015
2015-05-01,England,E92000001,196630,1.1,6.2,195456.0,2015
2015-05-01,South East,E12000008,273192,1.0,7.9,273267.0,2015
2015-05-01,South West,E12000009,207988,0.4,5.6,208009.0,2015
2015-05-01,North East,E12000001,114110,-0.8,1.7,113916.0,2015
2015-05-01,North West,E12000002,129973,1.8,4.1,128780.0,2015
2015-05-01,London,E12000007,445154,1.3,8.7,445657.0,2015
2015-05-01,Yorkshire and The Humber,E12000003,133330,2.3,3.9,132816.0,2015
2015-05-01,East Midlands,E12000004,151863,1.3,5.1,151408.0,2015
2015-05-01,East of England,E12000006,232551,1.4,8.7,232431.0,2015
2015-05-01,West Midlands,E11000005,138803,0.3,4.2,,2015
2015-05-01,United Kingdom,K02000001,179917,1.1,5.3,179073.0,2015
2015-06-01,England,E92000001,198149,0.8,6.0,196430.0,2015
2015-06-01,Scotland,S92000003,131762,0.9,2.6,129027.0,2015
2015-06-01,Northern Ireland,N92000001,108206,3.1,6.8,,2015
2015-06-01,Wales,W92000004,131119,0.7,2.6,128278.0,2015
2015-06-01,London,E12000007,449070,0.9,8.3,449735.0,2015
2015-06-01,North East,E12000001,115977,1.6,1.1,114236.0,2015
2015-06-01,East Midlands,E12000004,153067,0.8,5.0,152007.0,2015
2015-06-01,Yorkshire and The Humber,E12000003,133535,0.2,4.0,132779.0,2015
2015-06-01,East of England,E12000006,233631,0.5,8.3,233755.0,2015
2015-06-01,South West,E12000009,210000,1.0,6.3,209292.0,2015
2015-06-01,North West,E12000002,129481,-0.4,2.4,127718.0,2015
2015-06-01,South East,E12000008,277300,1.5,8.6,275814.0,2015
2015-06-01,West Midlands,E11000005,140121,0.9,4.2,,2015
2015-06-01,United Kingdom,K02000001,181289,0.8,5.2,179706.0,2015
2015-07-01,England,E92000001,201590,1.7,6.3,198223.0,2015
2015-07-01,Wales,W92000004,131815,0.5,2.7,128869.0,2015
2015-07-01,Northern Ireland,N92000001,111401,3.0,7.9,,2015
2015-07-01,Scotland,S92000003,133810,1.6,2.9,129884.0,2015
2015-07-01,London,E12000007,462097,2.9,8.3,456240.0,2015
2015-07-01,East Midlands,E12000004,155205,1.4,5.6,153351.0,2015
2015-07-01,South East,E12000008,281987,1.7,8.6,278546.0,2015
2015-07-01,South West,E12000009,212376,1.1,5.3,210527.0,2015
2015-07-01,East of England,E12000006,239245,2.4,9.0,237020.0,2015
2015-07-01,North West,E12000002,131688,1.7,3.6,129373.0,2015
2015-07-01,Yorkshire and The Humber,E12000003,136228,2.0,4.8,134328.0,2015
2015-07-01,North East,E12000001,116059,0.1,1.1,113830.0,2015
2015-07-01,West Midlands,E11000005,141409,0.9,4.6,,2015
2015-07-01,United Kingdom,K02000001,184365,1.7,5.5,181288.0,2015
2015-08-01,Scotland,S92000003,133341,-0.4,2.2,129837.0,2015
2015-08-01,Wales,W92000004,133176,1.0,2.9,129175.0,2015
2015-08-01,England,E92000001,203703,1.0,6.1,199734.0,2015
2015-08-01,Northern Ireland,N92000001,111401,3.0,7.9,,2015
2015-08-01,Yorkshire and The Humber,E12000003,136774,0.4,4.0,134439.0,2015
2015-08-01,East Midlands,E12000004,157157,1.3,5.3,154194.0,2015
2015-08-01,East of England,E12000006,241945,1.1,9.1,239512.0,2015
2015-08-01,South East,E12000008,285507,1.2,8.5,281613.0,2015
2015-08-01,North East,E12000001,116959,0.8,1.9,114194.0,2015
2015-08-01,South West,E12000009,215432,1.4,5.4,212158.0,2015
2015-08-01,North West,E12000002,132574,0.7,3.1,129365.0,2015
2015-08-01,London,E12000007,466924,1.0,7.8,460951.0,2015
2015-08-01,West Midlands,E11000005,143222,1.3,4.6,,2015
2015-08-01,United Kingdom,K02000001,186053,0.9,5.2,182625.0,2015
2015-09-01,Wales,W92000004,132795,-0.3,1.5,129852.0,2015
2015-09-01,Northern Ireland,N92000001,111401,3.0,7.9,,2015
2015-09-01,England,E92000001,204263,0.3,6.2,201208.0,2015
2015-09-01,Scotland,S92000003,133035,-0.2,2.6,130548.0,2015
2015-09-01,South East,E12000008,286519,0.4,8.1,283368.0,2015
2015-09-01,South West,E12000009,216615,0.5,5.2,213234.0,2015
2015-09-01,Yorkshire and The Humber,E12000003,136136,-0.5,5.0,135087.0,2015
2015-09-01,East of England,E12000006,244652,1.1,9.3,242563.0,2015
2015-09-01,East Midlands,E12000004,156162,-0.6,4.5,154647.0,2015
2015-09-01,North West,E12000002,132859,0.2,3.4,130100.0,2015
2015-09-01,North East,E12000001,116659,-0.3,2.5,115093.0,2015
2015-09-01,London,E12000007,470754,0.8,8.9,466784.0,2015
2015-09-01,West Midlands,E11000005,144595,1.0,5.2,,2015
2015-09-01,United Kingdom,K02000001,186435,0.2,5.3,183839.0,2015
2015-10-01,Scotland,S92000003,132471,-0.4,2.0,130852.0,2015
2015-10-01,Northern Ireland,N92000001,112385,0.9,7.2,,2015
2015-10-01,England,E92000001,204572,0.2,6.6,202847.0,2015
2015-10-01,Wales,W92000004,133423,0.5,3.1,131534.0,2015
2015-10-01,South East,E12000008,288613,0.7,8.7,286996.0,2015
2015-10-01,South West,E12000009,216413,-0.1,5.7,214612.0,2015
2015-10-01,Yorkshire and The Humber,E12000003,135844,-0.2,4.1,135549.0,2015
2015-10-01,East Midlands,E12000004,157700,1.0,6.2,156355.0,2015
2015-10-01,East of England,E12000006,245823,0.5,9.3,244322.0,2015
2015-10-01,North East,E12000001,114964,-1.5,2.4,115068.0,2015
2015-10-01,London,E12000007,471562,0.2,9.5,471817.0,2015
2015-10-01,North West,E12000002,132220,-0.5,3.4,130957.0,2015
2015-10-01,West Midlands,E11000005,145094,0.3,4.8,,2015
2015-10-01,United Kingdom,K02000001,186689,0.1,5.6,185406.0,2015
2015-11-01,England,E92000001,206293,0.8,7.8,205064.0,2015
2015-11-01,Wales,W92000004,133482,0.0,3.0,131337.0,2015
2015-11-01,Scotland,S92000003,133255,0.6,3.9,131713.0,2015
2015-11-01,Northern Ireland,N92000001,112385,0.9,7.2,,2015
2015-11-01,London,E12000007,476915,1.1,11.1,479445.0,2015
2015-11-01,Yorkshire and The Humber,E12000003,136513,0.5,4.9,136300.0,2015
2015-11-01,South East,E12000008,290685,0.7,9.7,290046.0,2015
2015-11-01,East of England,E12000006,249124,1.3,11.2,248470.0,2015
2015-11-01,East Midlands,E12000004,158364,0.4,6.8,157498.0,2015
2015-11-01,North East,E12000001,116401,1.3,3.6,116255.0,2015
2015-11-01,South West,E12000009,218598,1.0,7.4,217211.0,2015
2015-11-01,North West,E12000002,132916,0.5,4.4,131981.0,2015
2015-11-01,West Midlands,E11000005,145608,0.4,5.3,,2015
2015-11-01,United Kingdom,K02000001,188125,0.8,6.8,187158.0,2015
2015-12-01,Northern Ireland,N92000001,112385,0.9,7.2,,2015
2015-12-01,Wales,W92000004,133999,0.4,3.4,132192.0,2015
2015-12-01,Scotland,S92000003,131549,-1.3,3.0,131856.0,2015
2015-12-01,England,E92000001,207315,0.5,8.0,206397.0,2015
2015-12-01,South East,E12000008,293496,1.0,10.2,293129.0,2015
2015-12-01,North West,E12000002,132950,0.0,4.5,132183.0,2015
2015-12-01,North East,E12000001,116936,0.5,4.0,117074.0,2015
2015-12-01,East Midlands,E12000004,158962,0.4,7.3,158387.0,2015
2015-12-01,East of England,E12000006,250225,0.4,11.3,250438.0,2015
2015-12-01,London,E12000007,481806,1.0,11.7,483525.0,2015
2015-12-01,Yorkshire and The Humber,E12000003,136979,0.3,4.5,136469.0,2015
2015-12-01,South West,E12000009,218950,0.2,7.2,218382.0,2015
2015-12-01,West Midlands,E11000005,146015,0.3,5.4,,2015
2015-12-01,United Kingdom,K02000001,188767,0.3,6.9,188128.0,2015
2016-01-01,Northern Ireland,N92000001,112475,0.1,7.1,,2016
2016-01-01,Scotland,S92000003,131634,0.1,1.4,131853.0,2016
2016-01-01,Wales,W92000004,132574,-1.1,2.8,132290.0,2016
2016-01-01,England,E92000001,208050,0.4,8.6,208219.0,2016
2016-01-01,North East,E12000001,114570,-2.0,3.4,116865.0,2016
2016-01-01,North West,E12000002,133204,0.2,5.2,133827.0,2016
2016-01-01,London,E12000007,489741,1.6,13.6,491904.0,2016
2016-01-01,East Midlands,E12000004,158831,-0.1,7.3,159726.0,2016
2016-01-01,East of England,E12000006,252519,0.9,11.8,253284.0,2016
2016-01-01,Yorkshire and The Humber,E12000003,136097,-0.6,6.2,138089.0,2016
2016-01-01,South East,E12000008,295893,0.8,10.9,296156.0,2016
2016-01-01,South West,E12000009,218652,-0.1,6.4,219144.0,2016
2016-01-01,West Midlands,E11000005,146612,0.4,6.3,,2016
2016-01-01,United Kingdom,K02000001,189268,0.3,7.8,189842.0,2016
2016-02-01,Scotland,S92000003,129551,-1.6,1.5,132041.0,2016
2016-02-01,England,E92000001,208301,0.1,8.5,209225.0,2016
2016-02-01,Northern Ireland,N92000001,112475,0.1,7.1,,2016
2016-02-01,Wales,W92000004,135127,1.9,5.2,133421.0,2016
2016-02-01,South East,E12000008,297843,0.7,11.7,299610.0,2016
2016-02-01,South West,E12000009,219595,0.4,8.3,221247.0,2016
2016-02-01,North West,E12000002,133083,-0.1,4.3,133195.0,2016
2016-02-01,North East,E12000001,114559,0.0,2.2,117105.0,2016
2016-02-01,London,E12000007,490055,0.1,13.1,495080.0,2016
2016-02-01,East Midlands,E12000004,158290,-0.3,6.6,159462.0,2016
2016-02-01,East of England,E12000006,252732,0.1,11.4,254605.0,2016
2016-02-01,Yorkshire and The Humber,E12000003,136539,0.3,5.9,137869.0,2016
2016-02-01,West Midlands,E11000005,146486,-0.1,6.2,,2016
2016-02-01,United Kingdom,K02000001,189352,0.0,7.7,190621.0,2016
2016-03-01,England,E92000001,210224,0.9,9.5,211472.0,2016
2016-03-01,Scotland,S92000003,131107,1.2,-2.5,132592.0,2016
2016-03-01,Wales,W92000004,134091,-0.8,4.7,133345.0,2016
2016-03-01,Northern Ireland,N92000001,112475,0.1,7.1,,2016
2016-03-01,North West,E12000002,131630,-1.1,4.6,133690.0,2016
2016-03-01,East Midlands,E12000004,159052,0.5,6.8,160272.0,2016
2016-03-01,East of England,E12000006,256923,1.7,13.2,259150.0,2016
2016-03-01,South West,E12000009,225467,2.7,10.1,226296.0,2016
2016-03-01,North East,E12000001,116217,1.4,4.5,117256.0,2016
2016-03-01,Yorkshire and The Humber,E12000003,135373,-0.9,4.4,137474.0,2016
2016-03-01,London,E12000007,497430,1.5,14.8,504196.0,2016
2016-03-01,South East,E12000008,302466,1.6,13.2,304503.0,2016
2016-03-01,West Midlands,E11000005,146575,0.1,6.6,,2016
2016-03-01,United Kingdom,K02000001,191298,1.0,8.4,192291.0,2016
2016-04-01,Northern Ireland,N92000001,116637,3.7,7.8,,2016
2016-04-01,Scotland,S92000003,131303,0.1,1.8,131394.0,2016
2016-04-01,Wales,W92000004,134382,0.2,3.6,134452.0,2016
2016-04-01,England,E92000001,211282,0.5,8.7,211054.0,2016
2016-04-01,South West,E12000009,219704,-2.6,6.1,219973.0,2016
2016-04-01,North East,E12000001,115881,-0.3,0.7,115914.0,2016
2016-04-01,North West,E12000002,136500,3.7,6.9,136148.0,2016
2016-04-01,London,E12000007,493598,-0.8,12.3,495937.0,2016
2016-04-01,Yorkshire and The Humber,E12000003,139439,3.0,7.0,139693.0,2016
2016-04-01,East Midlands,E12000004,161689,1.7,7.9,162177.0,2016
2016-04-01,East of England,E12000006,256970,0.0,12.0,257797.0,2016
2016-04-01,South East,E12000008,299958,-0.8,10.9,300714.0,2016
2016-04-01,West Midlands,E11000005,148291,1.2,7.2,,2016
2016-04-01,United Kingdom,K02000001,192013,0.4,7.9,191891.0,2016
2016-05-01,England,E92000001,213723,1.2,8.7,212754.0,2016
2016-05-01,Northern Ireland,N92000001,116637,3.7,7.8,,2016
2016-05-01,Wales,W92000004,136627,1.7,4.9,135421.0,2016
2016-05-01,Scotland,S92000003,133044,1.3,1.9,131731.0,2016
2016-05-01,North East,E12000001,117976,1.8,3.4,117451.0,2016
2016-05-01,North West,E12000002,137497,0.7,5.8,136685.0,2016
2016-05-01,Yorkshire and The Humber,E12000003,139973,0.4,5.0,139357.0,2016
2016-05-01,East of England,E12000006,261564,1.8,12.5,261196.0,2016
2016-05-01,London,E12000007,500467,1.4,12.4,501176.0,2016
2016-05-01,South East,E12000008,303474,1.2,11.1,303973.0,2016
2016-05-01,South West,E12000009,223257,1.6,7.3,223665.0,2016
2016-05-01,East Midlands,E12000004,162514,0.5,7.0,161837.0,2016
2016-05-01,West Midlands,E11000005,150491,1.5,8.4,,2016
2016-05-01,United Kingdom,K02000001,194250,1.2,8.0,193390.0,2016
2016-06-01,England,E92000001,215668,0.9,8.8,213921.0,2016
2016-06-01,Scotland,S92000003,134949,1.4,2.4,132071.0,2016
2016-06-01,Wales,W92000004,138664,1.5,5.8,136538.0,2016
2016-06-01,Northern Ireland,N92000001,116637,3.7,7.8,,2016
2016-06-01,East of England,E12000006,264489,1.1,13.2,263744.0,2016
2016-06-01,London,E12000007,501147,0.1,11.6,501984.0,2016
2016-06-01,South East,E12000008,307427,1.3,10.9,306078.0,2016
2016-06-01,South West,E12000009,225556,1.0,7.4,224483.0,2016
2016-06-01,North East,E12000001,120059,1.8,3.5,117871.0,2016
2016-06-01,North West,E12000002,137892,0.3,6.5,136509.0,2016
2016-06-01,Yorkshire and The Humber,E12000003,141514,1.1,6.0,140420.0,2016
2016-06-01,East Midlands,E12000004,163785,0.8,7.0,162429.0,2016
2016-06-01,West Midlands,E11000005,153265,1.8,9.4,,2016
2016-06-01,United Kingdom,K02000001,196106,1.0,8.2,194414.0,2016
2016-07-01,Scotland,S92000003,136931,1.5,2.3,132279.0,2016
2016-07-01,Northern Ireland,N92000001,118039,1.2,6.0,,2016
2016-07-01,England,E92000001,217970,1.1,8.1,214594.0,2016
2016-07-01,Wales,W92000004,138575,-0.1,5.1,136552.0,2016
2016-07-01,London,E12000007,509080,1.6,10.2,502684.0,2016
2016-07-01,East Midlands,E12000004,165414,1.0,6.6,163087.0,2016
2016-07-01,East of England,E12000006,267798,1.3,11.9,265007.0,2016
2016-07-01,South East,E12000008,311400,1.3,10.4,308252.0,2016
2016-07-01,South West,E12000009,227453,0.8,7.1,225129.0,2016
2016-07-01,North East,E12000001,120828,0.6,4.1,118651.0,2016
2016-07-01,North West,E12000002,139906,1.5,6.2,137521.0,2016
2016-07-01,Yorkshire and The Humber,E12000003,142441,0.7,4.6,140454.0,2016
2016-07-01,West Midlands,E11000005,154637,0.9,9.4,,2016
2016-07-01,United Kingdom,K02000001,198169,1.1,7.5,194775.0,2016
2016-08-01,England,E92000001,218261,0.1,7.1,214695.0,2016
2016-08-01,Northern Ireland,N92000001,118039,1.2,6.0,,2016
2016-08-01,Scotland,S92000003,135571,-1.0,1.7,131985.0,2016
2016-08-01,Wales,W92000004,137657,-0.7,3.4,135276.0,2016
2016-08-01,North East,E12000001,119319,-1.2,2.0,117045.0,2016
2016-08-01,North West,E12000002,139750,-0.1,5.4,137070.0,2016
2016-08-01,Yorkshire and The Humber,E12000003,142584,0.1,4.2,140403.0,2016
2016-08-01,East Midlands,E12000004,166249,0.5,5.8,163240.0,2016
2016-08-01,East of England,E12000006,268266,0.2,10.9,265903.0,2016
2016-08-01,South East,E12000008,312319,0.3,9.4,308593.0,2016
2016-08-01,South West,E12000009,228579,0.5,6.1,225764.0,2016
2016-08-01,London,E12000007,505256,-0.8,8.2,501953.0,2016
2016-08-01,West Midlands,E11000005,155878,0.8,8.8,,2016
2016-08-01,United Kingdom,K02000001,198186,0.0,6.5,194661.0,2016
2016-09-01,England,E92000001,217952,-0.1,6.7,215219.0,2016
2016-09-01,Wales,W92000004,137271,-0.3,3.4,135205.0,2016
2016-09-01,Scotland,S92000003,135236,-0.2,1.7,132745.0,2016
2016-09-01,Northern Ireland,N92000001,118039,1.2,6.0,,2016
2016-09-01,South West,E12000009,228885,0.1,5.7,226206.0,2016
2016-09-01,East Midlands,E12000004,166849,0.4,6.8,164422.0,2016
2016-09-01,East of England,E12000006,270191,0.7,10.4,267768.0,2016
2016-09-01,North East,E12000001,118057,-1.1,1.2,116646.0,2016
2016-09-01,London,E12000007,505052,0.0,7.3,503050.0,2016
2016-09-01,North West,E12000002,139624,-0.1,5.1,136914.0,2016
2016-09-01,South East,E12000008,309748,-0.8,8.1,307053.0,2016
2016-09-01,Yorkshire and The Humber,E12000003,141674,-0.6,4.1,140350.0,2016
2016-09-01,West Midlands,E11000005,156425,0.4,8.2,,2016
2016-09-01,United Kingdom,K02000001,197883,-0.2,6.1,195158.0,2016
2016-10-01,England,E92000001,217098,-0.4,6.1,215789.0,2016
2016-10-01,Wales,W92000004,138864,1.2,4.1,136986.0,2016
2016-10-01,Scotland,S92000003,134368,-0.6,1.4,133187.0,2016
2016-10-01,Northern Ireland,N92000001,118350,0.3,5.3,,2016
2016-10-01,North East,E12000001,117519,-0.5,2.2,117720.0,2016
2016-10-01,North West,E12000002,138036,-1.1,4.4,136936.0,2016
2016-10-01,Yorkshire and The Humber,E12000003,141522,-0.1,4.2,140595.0,2016
2016-10-01,East Midlands,E12000004,166085,-0.5,5.3,164760.0,2016
2016-10-01,East of England,E12000006,269689,-0.2,9.7,268334.0,2016
2016-10-01,London,E12000007,504240,-0.2,6.9,505270.0,2016
